og1	count	conservation	cross_species_conservation	protein_ID	og	gene_name	description	Condition_treatment	Condition_control	Strain_treatment	Strain_control	species_analyzed	logFC	AveExpr	t	P.Value	adj.P.Val	B	hit	species	complete_name
group_17938	2	conserved	conserved within species	PRZ_04423	group_17938	PRZ_04423	hypothetical protein	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	3.07326948595099	20.0456381147668	68.8780634330757	8.08315331182419e-08	1.07588081631635e-05	9.41581839006721	1	K. pneumoniae	K. pneumoniae MS530R
group_17938	2	conserved	conserved within species	PRZ_04423	group_17938	PRZ_04423	hypothetical protein	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.89705232283532	19.957529533209	66.2077349339073	4.11547439979263e-18	5.89340833350167e-16	32.0911979163482	1	K. pneumoniae	K. pneumoniae MS493R
pcor~~~copR	1	strain-specific	strain-specific	PRZ_05068	pcor~~~copR	PRZ_05068	Transcriptional activator protein CopR	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	3.062609615419	19.4752944176493	68.8752873353448	8.08457987030183e-08	1.07588081631635e-05	9.41564864628711	1	K. pneumoniae	K. pneumoniae MS530R
group_17275	2	conserved	conserved within species	PRZ_02321	group_17275	PRZ_02321	hypothetical protein	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	3.48324842677842	21.7455270459622	68.8478466396343	8.09869751714682e-08	1.07588081631635e-05	9.41397026512557	1	K. pneumoniae	K. pneumoniae MS530R
group_17275	2	conserved	conserved within species	PRZ_02321	group_17275	PRZ_02321	hypothetical protein	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	3.45566354607007	21.731734605608	54.2337215578927	5.75257466333133e-17	2.86734118457017e-15	29.420696903918	1	K. pneumoniae	K. pneumoniae MS493R
group_19708	2	conserved	conserved within species	PRZ_03773	group_19708	PRZ_03773	hypothetical protein	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.9714582900277	22.234024592057	64.6820188353619	1.0643670153285e-07	1.18422704347374e-05	9.14761145860597	1	K. pneumoniae	K. pneumoniae MS530R
group_19708	2	conserved	conserved within species	PRZ_03773	group_19708	PRZ_03773	hypothetical protein	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.76849960332241	22.1325452487044	64.8215940011858	5.4447419396707e-18	6.71647809272236e-16	31.8108472782153	1	K. pneumoniae	K. pneumoniae MS493R
sopB	2	conserved	conserved within species	PRZ_04888	sopB	PRZ_04888	Protein SopB	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	3.68932823508756	21.9439045024156	63.8373460518059	1.12741351222957e-07	1.18422704347374e-05	9.09066208456824	1	K. pneumoniae	K. pneumoniae MS530R
sopB	2	conserved	conserved within species	PRZ_04888	sopB	PRZ_04888	Protein SopB	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	1.24928389167533	20.7238823307095	27.6486638444005	4.04989490406342e-13	4.83068661753928e-12	20.1561151274407	1	K. pneumoniae	K. pneumoniae MS493R
group_23099	2	conserved	conserved within species	PRZ_04901	group_23099	PRZ_04901	hypothetical protein	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.87067435376523	20.3162025321759	62.9494685508011	1.1987034828945e-07	1.18422704347374e-05	9.02966661535147	1	K. pneumoniae	K. pneumoniae MS530R
group_23099	2	conserved	conserved within species	PRZ_04901	group_23099	PRZ_04901	hypothetical protein	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	1.1192166650149	19.4404736878007	25.7478848511671	1.02517071843666e-12	1.0476152844616e-11	19.1707670166661	1	K. pneumoniae	K. pneumoniae MS493R
repb_3	1	strain-specific	strain-specific	PRZ_04904	repb_3	PRZ_04904	RepFIB replication protein A	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	3.12626045525966	17.900239641488	61.631448973708	1.31504382688678e-07	1.18422704347374e-05	8.93691206566974	1	K. pneumoniae	K. pneumoniae MS530R
ygfF	2	conserved	conserved within species	PRZ_02990	ygfF	PRZ_02990	putative oxidoreductase YgfF	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	3.30554301182464	20.7658385246177	61.0431995872811	1.37142680193832e-07	1.18422704347374e-05	8.89463763633028	1	K. pneumoniae	K. pneumoniae MS530R
ygfF	2	conserved	conserved within species	PRZ_02990	ygfF	PRZ_02990	putative oxidoreductase YgfF	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	3.31117498931538	20.7686545133631	75.5892752008732	7.12510027975419e-19	3.07626204578387e-16	33.8278070155506	1	K. pneumoniae	K. pneumoniae MS493R
mgra~~~gpR	2	conserved	conserved within species	PRZ_02565	mgra~~~gpR	PRZ_02565	L-glyceraldehyde 3-phosphate reductase	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.86326885912865	18.6927882254556	59.9051221243819	1.48918908377203e-07	1.18461489119746e-05	8.81126409041348	1	K. pneumoniae	K. pneumoniae MS530R
mgra~~~gpR	2	conserved	conserved within species	PRZ_02565	mgra~~~gpR	PRZ_02565	L-glyceraldehyde 3-phosphate reductase	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.68591381211465	18.6041107019486	54.7863801197821	5.03139922009541e-17	2.63309892518327e-15	29.5577266538928	1	K. pneumoniae	K. pneumoniae MS493R
gsib_2	1	strain-specific	strain-specific	PRZ_05077	gsib_2	PRZ_05077	Glutathione-binding protein GsiB	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.97255768219098	20.8477234039429	59.7239579014271	1.50906355566555e-07	1.18461489119746e-05	8.79779549217385	1	K. pneumoniae	K. pneumoniae MS530R
group_21663	1	strain-specific	strain-specific	PRZ_04892	group_21663	PRZ_04892	IS66 family transposase ISKox1	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	3.10522007157817	20.2983354469366	57.7727759771675	1.74521094826985e-07	1.24105709163555e-05	8.64918675227798	1	K. pneumoniae	K. pneumoniae MS530R
yfdX	2	conserved	conserved within species	PRZ_02860	yfdX	PRZ_02860	Protein YfdX	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	-3.24407699633892	26.1944170187726	-57.4698966016181	1.78582755670791e-07	1.24105709163555e-05	8.62552052142433	1	K. pneumoniae	K. pneumoniae MS530R
yfdX	2	conserved	conserved within species	PRZ_02860	yfdX	PRZ_02860	Protein YfdX	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	-3.47418357314257	26.0793637303708	-49.7969166960246	1.77570649294684e-16	6.25845941493711e-15	28.2626461210418	1	K. pneumoniae	K. pneumoniae MS493R
group_15006	2	conserved	conserved within species	PRZ_04493	group_15006	PRZ_04493	hypothetical protein	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	3.49337977338603	21.9646014020503	57.3913444800907	1.79655050902657e-07	1.24105709163555e-05	8.61935574141782	1	K. pneumoniae	K. pneumoniae MS530R
group_15006	2	conserved	conserved within species	PRZ_04493	group_15006	PRZ_04493	hypothetical protein	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	3.04535777848169	21.7405904045981	59.7040580486076	1.61546030824514e-17	1.32852378682826e-15	30.7142693760185	1	K. pneumoniae	K. pneumoniae MS493R
tkta_2	2	conserved	conserved within species	PRZ_04983	tkta_2	PRZ_04983	Transketolase 1	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.60134882208388	21.5463336322231	54.559283994341	2.24195288113019e-07	1.48697118032302e-05	8.38941777756253	1	K. pneumoniae	K. pneumoniae MS530R
tkta_2	2	conserved	conserved within species	PRZ_04983	tkta_2	PRZ_04983	Transketolase 1	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	1.77437588396062	21.1328471631615	36.7480272906527	9.73214879153389e-15	1.81635860471847e-13	24.092108607373	1	K. pneumoniae	K. pneumoniae MS493R
group_16259	2	conserved	conserved within species	PRZ_04496	group_16259	PRZ_04496	hypothetical protein	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	3.09141810197029	19.4687569765764	54.0306420036864	2.33954605854043e-07	1.48697118032302e-05	8.34477610021658	1	K. pneumoniae	K. pneumoniae MS530R
group_16259	2	conserved	conserved within species	PRZ_04496	group_16259	PRZ_04496	hypothetical protein	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.76169215294694	19.3038940020647	43.767087894359	9.74585710239064e-16	2.4392891617143e-14	26.4985297124156	1	K. pneumoniae	K. pneumoniae MS493R
rapZ	2	conserved	conserved within species	PRZ_02740	rapZ	PRZ_02740	RNase adapter protein RapZ	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.44068973327615	19.0450400943002	53.6612903132593	2.41083920376634e-07	1.48697118032302e-05	8.31325059200447	1	K. pneumoniae	K. pneumoniae MS530R
rapZ	2	conserved	conserved within species	PRZ_02740	rapZ	PRZ_02740	RNase adapter protein RapZ	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.60212067430493	19.1257555648146	60.1809973070596	1.45415345637849e-17	1.31124541285177e-15	30.8208149879198	1	K. pneumoniae	K. pneumoniae MS493R
fpR	2	conserved	conserved within species	PRZ_03479	fpR	PRZ_03479	Flavodoxin/ferredoxin--NADP reductase	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.65209747087206	21.7231339929237	52.7303398436901	2.60272547362552e-07	1.54996789412113e-05	8.23254037518966	1	K. pneumoniae	K. pneumoniae MS530R
fpR	2	conserved	conserved within species	PRZ_03479	fpR	PRZ_03479	Flavodoxin/ferredoxin--NADP reductase	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.44788465991391	21.6210275874446	57.3072840078044	2.77659713144582e-17	1.81899760525509e-15	30.1642126373383	1	K. pneumoniae	K. pneumoniae MS493R
group_13985	2	conserved	conserved within species	PRZ_05168	group_13985	PRZ_05168	hypothetical protein	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.48614339733845	21.4154995326946	52.0373790315549	2.75783486014355e-07	1.55354354703156e-05	8.17127292439285	1	K. pneumoniae	K. pneumoniae MS530R
group_13985	2	conserved	conserved within species	PRZ_05168	group_13985	PRZ_05168	hypothetical protein	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.48489220995113	21.414873939001	57.7872530489258	2.48677738178501e-17	1.78944355764279e-15	30.2763701585849	1	K. pneumoniae	K. pneumoniae MS493R
group_2292	2	conserved	conserved within species	PRZ_04448	group_2292	PRZ_04448	hypothetical protein	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.25805884379	18.337795606188	50.6519632619385	3.10346238771733e-07	1.6748998573712e-05	8.04562459548422	1	K. pneumoniae	K. pneumoniae MS530R
group_2292	2	conserved	conserved within species	PRZ_04448	group_2292	PRZ_04448	hypothetical protein	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.51259150319113	18.4650619358886	53.9997093175719	6.09076758407741e-17	2.92187656047269e-15	29.362216334581	1	K. pneumoniae	K. pneumoniae MS493R
group_17991	2	conserved	conserved within species	PRZ_02322	group_17991	PRZ_02322	hypothetical protein	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	3.17634835014647	21.5771450159621	50.1862870879903	3.23144718417281e-07	1.68929568265347e-05	8.00241533201511	1	K. pneumoniae	K. pneumoniae MS530R
group_17991	2	conserved	conserved within species	PRZ_02322	group_17991	PRZ_02322	hypothetical protein	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	3.15236817525501	21.5651549285164	70.7384587566027	1.71415398060178e-18	4.22906274928467e-16	32.9630065878819	1	K. pneumoniae	K. pneumoniae MS493R
yigB	2	conserved	conserved within species	PRZ_04832	yigB	PRZ_04832	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.59717258097248	20.2561538219662	49.8573512180106	3.32577030748221e-07	1.68929568265347e-05	7.97159009012174	1	K. pneumoniae	K. pneumoniae MS530R
yigB	2	conserved	conserved within species	PRZ_04832	yigB	PRZ_04832	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.59252158628675	20.2538283246234	60.2803039320608	1.42279683778223e-17	1.31124541285177e-15	30.8428818029505	1	K. pneumoniae	K. pneumoniae MS493R
rhar_8	2	conserved	conserved within species	PRZ_04980	rhar_8	PRZ_04980	HTH-type transcriptional activator RhaR	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.61110132830144	19.1232362766178	48.4995750964392	3.75279319129385e-07	1.81834765494287e-05	7.84161395551078	1	K. pneumoniae	K. pneumoniae MS530R
rhar_8	2	conserved	conserved within species	PRZ_04980	rhar_8	PRZ_04980	HTH-type transcriptional activator RhaR	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.15844760457693	18.8969094147556	50.2567295150283	1.57280301187677e-16	5.77921447130039e-15	28.3877198268273	1	K. pneumoniae	K. pneumoniae MS493R
virB	2	conserved	conserved within species	PRZ_05114	virB	PRZ_05114	Virulence regulon transcriptional activator VirB	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.61520296854579	23.1788564872338	48.2024354170577	3.85505713377287e-07	1.81834765494287e-05	7.81256697402194	1	K. pneumoniae	K. pneumoniae MS530R
virB	2	conserved	conserved within species	PRZ_05114	virB	PRZ_05114	Virulence regulon transcriptional activator VirB	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.40982531678426	23.0761676613531	56.4607025126384	3.38014965598576e-17	2.03950352080442e-15	29.9638503704696	1	K. pneumoniae	K. pneumoniae MS493R
CitF	2	conserved	conserved within species	PRZ_04242	group_15455	PRZ_04242	Citrate lyase alpha chain	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.45155931415893	19.9644329739222	47.8528525328489	3.97978844965806e-07	1.81834765494287e-05	7.77810906216192	1	K. pneumoniae	K. pneumoniae MS530R
CitF	2	conserved	conserved within species	PRZ_04242	group_15455	PRZ_04242	Citrate lyase alpha chain	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.28456301870037	19.8809348261929	53.3236577349143	7.19365838164687e-17	3.23691149221754e-15	29.1917110460356	1	K. pneumoniae	K. pneumoniae MS493R
mtnD	2	conserved	conserved within species	PRZ_00443	mtnD	PRZ_00443	Acireductone dioxygenase	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.28901912942719	18.9262069438041	47.7947511143565	4.00099657717596e-07	1.81834765494287e-05	7.77235201857857	1	K. pneumoniae	K. pneumoniae MS530R
mtnD	2	conserved	conserved within species	PRZ_00443	mtnD	PRZ_00443	Acireductone dioxygenase	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.4502713032666	19.0068330307238	57.2036383959623	2.8438294928713e-17	1.81899760525509e-15	30.1398576149835	1	K. pneumoniae	K. pneumoniae MS493R
rpsP	2	conserved	conserved within species	PRZ_03405	rpsP	PRZ_03405	30S ribosomal protein S16	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.61031601447281	24.9777535141459	47.0958230566773	4.26732537433351e-07	1.84335639173687e-05	7.70241648876847	1	K. pneumoniae	K. pneumoniae MS530R
rpsP	2	conserved	conserved within species	PRZ_03405	rpsP	PRZ_03405	30S ribosomal protein S16	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.89149056923992	25.1183407915294	67.5369536673522	3.16379361841446e-18	4.9671559809107e-16	32.353859216306	1	K. pneumoniae	K. pneumoniae MS493R
group_17220	2	conserved	conserved within species	PRZ_02828	group_17220	PRZ_02828	hypothetical protein	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.0918071269307	19.4739308590595	46.8252733021667	4.37623694621954e-07	1.84335639173687e-05	7.67500251159586	1	K. pneumoniae	K. pneumoniae MS530R
group_17220	2	conserved	conserved within species	PRZ_02828	group_17220	PRZ_02828	hypothetical protein	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.3151446896923	19.5855996404403	53.2590642030592	7.30975959446925e-17	3.23691149221754e-15	29.1752975719926	1	K. pneumoniae	K. pneumoniae MS493R
dnak_2~~~yegd~~~dnak_1	2	conserved	conserved within species	PRZ_02339	dnak_2~~~yegd~~~dnak_1	PRZ_02339	Chaperone protein DnaK	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.04522976418539	20.1526140983108	46.1661745262866	4.65618953533207e-07	1.91458079226631e-05	7.60740039454672	1	K. pneumoniae	K. pneumoniae MS530R
dnak_2~~~yegd~~~dnak_1	2	conserved	conserved within species	PRZ_02339	dnak_2~~~yegd~~~dnak_1	PRZ_02339	Chaperone protein DnaK	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.24709512428882	20.2535467783626	47.032224632971	3.77350818379089e-16	1.14330677779068e-14	27.4836257866833	1	K. pneumoniae	K. pneumoniae MS493R
group_19321	2	conserved	conserved within species	PRZ_03391	group_19321	PRZ_03391	hypothetical protein	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.30194762962931	21.2709708194796	45.4150470479597	5.00255350157695e-07	1.96350224936895e-05	7.52891293861102	1	K. pneumoniae	K. pneumoniae MS530R
group_19321	2	conserved	conserved within species	PRZ_03391	group_19321	PRZ_03391	hypothetical protein	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.48922633140812	21.364610170369	57.5341426766516	2.63532854926356e-17	1.81899760525509e-15	30.2173523236753	1	K. pneumoniae	K. pneumoniae MS493R
group_18008	2	conserved	conserved within species	PRZ_02308	group_18008	PRZ_02308	O-antigen chain terminator bifunctional methyltransferase/kinase WbdD	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.28353396116715	22.2433118639262	44.9039750850517	5.2564063766367e-07	2.01729195832257e-05	7.47460533893153	1	K. pneumoniae	K. pneumoniae MS530R
group_18008	2	conserved	conserved within species	PRZ_02308	group_18008	PRZ_02308	O-antigen chain terminator bifunctional methyltransferase/kinase WbdD	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.33381967911782	22.2684547229015	45.6786899823183	5.54660891303015e-16	1.57032681849231e-14	27.0842998229875	1	K. pneumoniae	K. pneumoniae MS493R
group_22942	2	conserved	conserved within species	PRZ_03356	group_22942	PRZ_03356	hypothetical protein	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.06105550636062	20.6645224642057	43.437769584391	6.0777402490052e-07	2.14614636837139e-05	7.31458095462979	1	K. pneumoniae	K. pneumoniae MS530R
group_22942	2	conserved	conserved within species	PRZ_03356	group_22942	PRZ_03356	hypothetical protein	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.1298529424002	20.6989211822255	49.6960197259518	1.82389118366528e-16	6.29972014837989e-15	28.2350356657907	1	K. pneumoniae	K. pneumoniae MS493R
group_6956	2	conserved	conserved within species	PRZ_05166	group_6956	PRZ_05166	hypothetical protein	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.65993191370218	21.0001555081589	43.4040383200879	6.09842306668371e-07	2.14614636837139e-05	7.31082364450226	1	K. pneumoniae	K. pneumoniae MS530R
group_6956	2	conserved	conserved within species	PRZ_05166	group_6956	PRZ_05166	hypothetical protein	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	3.02497948925614	21.1826792959359	68.0285686692961	2.87429998097908e-18	4.9671559809107e-16	32.449519227316	1	K. pneumoniae	K. pneumoniae MS493R
wbda~~~msha_3	2	conserved	conserved within species	PRZ_02307	wbda~~~msha_3	PRZ_02307	D-inositol-3-phosphate glycosyltransferase	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.26943994910869	23.0505213199029	43.3553934552823	6.1284027790313e-07	2.14614636837139e-05	7.30539897597103	1	K. pneumoniae	K. pneumoniae MS530R
wbda~~~msha_3	2	conserved	conserved within species	PRZ_02307	wbda~~~msha_3	PRZ_02307	D-inositol-3-phosphate glycosyltransferase	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.30923471607976	23.0704187033885	50.0003777831847	1.68265216429833e-16	6.05404226613171e-15	28.3181415397289	1	K. pneumoniae	K. pneumoniae MS493R
group_18540	2	conserved	conserved within species	PRZ_00201	group_18540	PRZ_00201	hypothetical protein	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	1.87811008959589	19.1744850261154	42.3471535124837	6.79256677202509e-07	2.22559001222669e-05	7.19130552419636	1	K. pneumoniae	K. pneumoniae MS530R
group_18540	2	conserved	conserved within species	PRZ_00201	group_18540	PRZ_00201	hypothetical protein	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	1.72416698160727	19.0975134721211	39.496763925844	3.768043226949e-15	7.93586664992796e-14	25.0870291475269	1	K. pneumoniae	K. pneumoniae MS493R
group_18418	2	conserved	conserved within species	PRZ_03775	group_18418	PRZ_03775	hypothetical protein	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	1.99256990699574	19.6658001578823	42.293785567786	6.83012568894119e-07	2.22559001222669e-05	7.18517670787566	1	K. pneumoniae	K. pneumoniae MS530R
group_18418	2	conserved	conserved within species	PRZ_03775	group_18418	PRZ_03775	hypothetical protein	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	1.97200371654742	19.6555170626581	45.226513204042	6.32419407277408e-16	1.7615940586582e-14	26.9481031308842	1	K. pneumoniae	K. pneumoniae MS493R
metc~~~metc_1	2	conserved	conserved within species	PRZ_02917	metc~~~metc_1	PRZ_02917	Cystathionine beta-lyase MetC	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	-1.94401410446046	21.6800353382399	-41.5898487071038	7.35023410721647e-07	2.27978017510958e-05	7.10347018110406	1	K. pneumoniae	K. pneumoniae MS530R
metc~~~metc_1	2	conserved	conserved within species	PRZ_02917	metc~~~metc_1	PRZ_02917	Cystathionine beta-lyase MetC	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	-2.13429004933032	21.5848973658049	-48.6436232948086	2.41932076696875e-16	8.03493647029813e-15	27.9434232911805	1	K. pneumoniae	K. pneumoniae MS493R
rdgB	2	conserved	conserved within species	PRZ_02953	rdgB	PRZ_02953	dITP/XTP pyrophosphatase	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.25161492024577	19.5169291016329	41.5354032352385	7.39245453422911e-07	2.27978017510958e-05	7.09708276390958	1	K. pneumoniae	K. pneumoniae MS530R
rdgB	2	conserved	conserved within species	PRZ_02953	rdgB	PRZ_02953	dITP/XTP pyrophosphatase	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.57991164041175	19.6810774617159	55.6082918552066	4.13276789985291e-17	2.3023516654987e-15	29.7587575562764	1	K. pneumoniae	K. pneumoniae MS493R
