og1	count	conservation	cross_species_conservation	protein_ID	og	gene_name	description	Condition_treatment	Condition_control	Strain_treatment	Strain_control	species_analyzed	logFC	AveExpr	t	P.Value	adj.P.Val	B	hit	species	complete_name
NanA	1	strain-specific	strain-specific	AIL16493.1	WP_001149834.1	AIL16493.1	N-acetylneuraminate lyase	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.252251583	20.97690944	28.16155799	5.48E-08	1.71E-06	9.206106126	1	E. coli	E. coli MS511R
WP_001212984.1	1	strain-specific	strain-specific	AIL18389.1	WP_001212984.1	AIL18389.1	hydrogenase expression/formation protein HypD	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.083337536	19.79362224	-30.10726887	3.39E-05	0.000831556	3.407362783	1	E. coli	E. coli MS529R
WP_001223137.1	2	conserved	conserved within species	AIL16790.1	WP_001223137.1	AIL16790.1	"RNA methyltransferase, TrmH , group 1 family protein"	nodrug	nodrug	MS346R	25922S	Ecoli_25922	2.561862024	21.56632213	86.30658933	5.81E-08	4.50E-05	9.561282598	1	E. coli	E. coli MS346R
WP_001223137.1	2	conserved	conserved within species	AIL16790.1	WP_001223137.1	AIL16790.1	"RNA methyltransferase, TrmH , group 1 family protein"	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.947368144	21.25907519	42.47165942	3.93E-09	2.41E-07	12.05613561	1	E. coli	E. coli MS511R
WP_001233350.1	3	conserved	conserved within species	AIL17276.1	WP_001233350.1	AIL17276.1	cytidyltransferase-like domain protein	nodrug	nodrug	MS346R	25922S	Ecoli_25922	-1.997328111	19.38761573	-50.75922247	5.35E-07	4.77E-05	7.574665223	1	E. coli	E. coli MS346R
WP_001233350.1	3	conserved	conserved within species	AIL17276.1	WP_001233350.1	AIL17276.1	cytidyltransferase-like domain protein	nodrug	nodrug	MS511R	25922S	Ecoli_25922	-2.086500877	19.34302935	-38.05749857	7.96E-09	4.22E-07	11.30870265	1	E. coli	E. coli MS511R
WP_001233350.1	3	conserved	conserved within species	AIL17276.1	WP_001233350.1	AIL17276.1	cytidyltransferase-like domain protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-2.08889329	19.34183314	-35.90611352	1.88E-05	0.0007344	4.096550766	1	E. coli	E. coli MS529R
SfaH	1	strain-specific	strain-specific	AIL14665.1	WP_001234179.1	AIL14665.1	S-fimbrial protein subunit SfaH	nodrug	nodrug	MS529R	25922S	Ecoli_25922	2.135217148	16.85290532	21.40821941	0.000105633	0.00121469	2.02246403	1	E. coli	E. coli MS529R
WP_001283738.1	1	strain-specific	strain-specific	AIL16060.1	WP_001283738.1	AIL16060.1	"1,4-alpha-glucan branching enzyme"	nodrug	nodrug	MS529R	25922S	Ecoli_25922	1.048687371	20.48569011	33.71124557	2.32E-05	0.00077177	3.852425593	1	E. coli	E. coli MS529R
WP_001291206.1	1	strain-specific	strain-specific	AIL16499.1	WP_001291206.1	AIL16499.1	pseudouridine synthase family protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	1.42544236	22.82348718	48.61101114	6.82E-06	0.000561932	5.214921213	1	E. coli	E. coli MS529R
WP_001295175.1	3	conserved	conserved within species	AIL15463.1	WP_001295175.1	AIL15463.1	efflux pump membrane family protein	nodrug	nodrug	MS346R	25922S	Ecoli_25922	2.467584191	23.11914747	58.14636564	3.03E-07	4.50E-05	8.135662993	1	E. coli	E. coli MS346R
WP_001295175.1	3	conserved	conserved within species	AIL15463.1	WP_001295175.1	AIL15463.1	efflux pump membrane family protein	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.859379519	22.81504514	49.1303792	1.54E-09	1.34E-07	13.02609313	1	E. coli	E. coli MS511R
WP_001295175.1	3	conserved	conserved within species	AIL15463.1	WP_001295175.1	AIL15463.1	efflux pump membrane family protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	1.90113514	22.83592295	61.33348176	3.13E-06	0.000508986	5.992580996	1	E. coli	E. coli MS529R
WP_001296056.1	3	conserved	conserved within species	AIL17727.1	WP_001296056.1	AIL17727.1	hypothetical protein	nodrug	nodrug	MS346R	25922S	Ecoli_25922	1.162149525	20.87029462	18.28491883	3.76E-05	0.000482607	2.75323487	1	E. coli	E. coli MS346R
WP_001296056.1	3	conserved	conserved within species	AIL17727.1	WP_001296056.1	AIL17727.1	hypothetical protein	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.514881137	21.04666043	30.92089685	3.01E-08	1.12E-06	9.865143935	1	E. coli	E. coli MS511R
WP_001296056.1	3	conserved	conserved within species	AIL17727.1	WP_001296056.1	AIL17727.1	hypothetical protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.284895838	19.64677194	-12.41710488	0.000642994	0.002841295	-0.252782456	1	E. coli	E. coli MS529R
DacD	2	conserved	conserved within species	AIL17185.1	WP_001297905.1	AIL17185.1	D-alanyl-D-alanine carboxypeptidase dacD	nodrug	nodrug	MS346R	25922S	Ecoli_25922	2.357254515	19.40513378	46.82431801	7.49E-07	5.10E-05	7.227898154	1	E. coli	E. coli MS346R
DacD	2	conserved	conserved within species	AIL17185.1	WP_001297905.1	AIL17185.1	D-alanyl-D-alanine carboxypeptidase dacD	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.926446547	19.1897298	43.13396815	3.56E-09	2.26E-07	12.16047076	1	E. coli	E. coli MS511R
WP_001298285.1	3	conserved	conserved within species	AIL16520.1	WP_001298285.1	AIL16520.1	maltose operon periplasmic family protein	nodrug	nodrug	MS346R	25922S	Ecoli_25922	-1.643126659	20.5963762	-41.78002168	1.21E-06	5.51E-05	6.723178311	1	E. coli	E. coli MS346R
WP_001298285.1	3	conserved	conserved within species	AIL16520.1	WP_001298285.1	AIL16520.1	maltose operon periplasmic family protein	nodrug	nodrug	MS511R	25922S	Ecoli_25922	-1.685747727	20.57506566	-44.45928686	2.93E-09	1.92E-07	12.36369632	1	E. coli	E. coli MS511R
WP_001298285.1	3	conserved	conserved within species	AIL16520.1	WP_001298285.1	AIL16520.1	maltose operon periplasmic family protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.627046631	20.60441621	-39.10646002	1.41E-05	0.000668814	4.421502433	1	E. coli	E. coli MS529R
AckA	1	strain-specific	strain-specific	AIL16153.1	WP_001298325.1	AIL16153.1	acetate kinase	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.236836612	20.27512695	-38.64292902	1.47E-05	0.000668814	4.376529329	1	E. coli	E. coli MS529R
Bor	1	strain-specific	strain-specific	AIL15084.1	WP_001298464.1	AIL15084.1	lipoprotein bor	nodrug	nodrug	MS346R	25922S	Ecoli_25922	-1.055469773	22.16050607	-35.68905168	2.33E-06	7.50E-05	6.001364932	1	E. coli	E. coli MS346R
WP_001298555.1	1	strain-specific	strain-specific	AIL18562.1	WP_001298555.1	AIL18562.1	hypothetical protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.672216861	19.85512593	-57.84289175	3.81E-06	0.000508986	5.804518606	1	E. coli	E. coli MS529R
WP_001298614.1	1	strain-specific	strain-specific	AIL15699.1	WP_001298614.1	AIL15699.1	glutamate/aspartate periplasmic-binding protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.470795328	21.4991749	-29.31401178	3.70E-05	0.000831556	3.301017781	1	E. coli	E. coli MS529R
RspA	2	conserved	conserved within species	AIL16619.1	WP_001298659.1	AIL16619.1	starvation-sensing protein rspA	nodrug	nodrug	MS346R	25922S	Ecoli_25922	2.061063016	18.76900006	53.48179637	4.30E-07	4.69E-05	7.793988292	1	E. coli	E. coli MS346R
RspA	2	conserved	conserved within species	AIL16619.1	WP_001298659.1	AIL16619.1	starvation-sensing protein rspA	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.237076618	18.35700686	31.3584067	2.75E-08	1.04E-06	9.963780435	1	E. coli	E. coli MS511R
SbmA	2	conserved	conserved within species	AIL14404.1	WP_001304845.1	AIL14404.1	protein sbmA	nodrug	nodrug	MS346R	25922S	Ecoli_25922	1.891670247	19.76007528	54.76299835	3.89E-07	4.50E-05	7.891920379	1	E. coli	E. coli MS346R
SbmA	2	conserved	conserved within species	AIL14404.1	WP_001304845.1	AIL14404.1	protein sbmA	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.608649851	19.61856508	35.95392389	1.15E-08	5.23E-07	10.91681973	1	E. coli	E. coli MS511R
WP_001304891.1	1	strain-specific	strain-specific	AIL18420.1	WP_001304891.1	AIL18420.1	carbon-nitrogen hydrolase family protein	nodrug	nodrug	MS346R	25922S	Ecoli_25922	1.341668213	19.04760382	42.96057674	1.07E-06	5.40E-05	6.8480442	1	E. coli	E. coli MS346R
BtuB	3	conserved	conserved within species	AIL18338.1	WP_001305033.1	AIL18338.1	TonB-dependent vitamin B12 receptor	nodrug	nodrug	MS346R	25922S	Ecoli_25922	-1.41122948	22.32770246	-43.7323299	9.97E-07	5.29E-05	6.927345186	1	E. coli	E. coli MS346R
BtuB	3	conserved	conserved within species	AIL18338.1	WP_001305033.1	AIL18338.1	TonB-dependent vitamin B12 receptor	nodrug	nodrug	MS511R	25922S	Ecoli_25922	-1.157274123	22.45468014	-29.00210222	4.54E-08	1.48E-06	9.413957679	1	E. coli	E. coli MS511R
BtuB	3	conserved	conserved within species	AIL18338.1	WP_001305033.1	AIL18338.1	TonB-dependent vitamin B12 receptor	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.148920196	22.4588571	-37.90594408	1.57E-05	0.000668814	4.303614227	1	E. coli	E. coli MS529R
Ivy	1	strain-specific	strain-specific	AIL18542.1	WP_001308392.1	AIL18542.1	inhibitor of vertebrate lysozyme	nodrug	nodrug	MS529R	25922S	Ecoli_25922	1.210381494	18.99978281	20.17476483	0.000128716	0.001365785	1.776900255	1	E. coli	E. coli MS529R
WP_001313577.1	1	strain-specific	strain-specific	AIL15512.1	WP_001313577.1	AIL15512.1	hypothetical protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.031968229	20.20913068	-26.52840969	5.17E-05	0.000861832	2.899719563	1	E. coli	E. coli MS529R
HemB	2	conserved	conserved within species	AIL16729.1	WP_001313620.1	AIL16729.1	delta-aminolevulinic acid dehydratase	nodrug	nodrug	MS346R	25922S	Ecoli_25922	1.791208438	24.77091171	46.83748889	7.48E-07	5.10E-05	7.229122777	1	E. coli	E. coli MS346R
HemB	2	conserved	conserved within species	AIL16729.1	WP_001313620.1	AIL16729.1	delta-aminolevulinic acid dehydratase	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.822285966	24.78645047	45.35495997	2.58E-09	1.75E-07	12.49701394	1	E. coli	E. coli MS511R
WP_001327671.1	3	conserved	conserved within species	AIL15136.1	WP_001327671.1	AIL15136.1	fimbrial family protein	nodrug	nodrug	MS346R	25922S	Ecoli_25922	-2.056180992	18.73043805	-69.59614853	1.43E-07	4.50E-05	8.826149895	1	E. coli	E. coli MS346R
WP_001327671.1	3	conserved	conserved within species	AIL15136.1	WP_001327671.1	AIL15136.1	fimbrial family protein	nodrug	nodrug	MS511R	25922S	Ecoli_25922	-2.310457477	18.6032998	-58.97444018	4.77E-10	1.05E-07	14.19686846	1	E. coli	E. coli MS511R
WP_001327671.1	3	conserved	conserved within species	AIL15136.1	WP_001327671.1	AIL15136.1	fimbrial family protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.813551005	18.85175304	-42.72007569	1.05E-05	0.000658007	4.750329273	1	E. coli	E. coli MS529R
KpsD	3	conserved	conserved within species	AIL17119.1	WP_001327874.1	AIL17119.1	polysialic acid transport protein kpsD	nodrug	nodrug	MS346R	25922S	Ecoli_25922	-2.229468347	20.11294674	-64.52126168	1.96E-07	4.50E-05	8.543094208	1	E. coli	E. coli MS346R
KpsD	3	conserved	conserved within species	AIL17119.1	WP_001327874.1	AIL17119.1	polysialic acid transport protein kpsD	nodrug	nodrug	MS511R	25922S	Ecoli_25922	-2.444036286	20.00566277	-61.84306975	3.52E-10	1.05E-07	14.49130879	1	E. coli	E. coli MS511R
KpsD	3	conserved	conserved within species	AIL17119.1	WP_001327874.1	AIL17119.1	polysialic acid transport protein kpsD	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-2.524422573	19.96546962	-77.62940942	1.42E-06	0.000508986	6.686206723	1	E. coli	E. coli MS529R
KpsF	3	conserved	conserved within species	AIL16846.1	WP_001327875.1	AIL16846.1	"sugar isomerase, KpsF/GutQ family protein"	nodrug	nodrug	MS346R	25922S	Ecoli_25922	-2.992793265	19.48064376	-42.0369842	1.18E-06	5.51E-05	6.750732633	1	E. coli	E. coli MS346R
KpsF	3	conserved	conserved within species	AIL16846.1	WP_001327875.1	AIL16846.1	"sugar isomerase, KpsF/GutQ family protein"	nodrug	nodrug	MS511R	25922S	Ecoli_25922	-3.283874894	19.33510294	-48.98669619	1.57E-09	1.34E-07	13.00687323	1	E. coli	E. coli MS511R
KpsF	3	conserved	conserved within species	AIL16846.1	WP_001327875.1	AIL16846.1	"sugar isomerase, KpsF/GutQ family protein"	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-3.462796995	19.24564189	-38.66545268	1.47E-05	0.000668814	4.378730281	1	E. coli	E. coli MS529R
WP_001339583.1	2	conserved	conserved within species	AIL15852.1	WP_001339583.1	AIL15852.1	putative zinc-/iron-chelating domain protein	nodrug	nodrug	MS346R	25922S	Ecoli_25922	1.33838399	18.5855335	37.56024275	1.88E-06	6.97E-05	6.238168607	1	E. coli	E. coli MS346R
WP_001339583.1	2	conserved	conserved within species	AIL15852.1	WP_001339583.1	AIL15852.1	putative zinc-/iron-chelating domain protein	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.196892131	18.51478757	30.58606303	3.23E-08	1.15E-06	9.788626884	1	E. coli	E. coli MS511R
WP_001350318.1	3	conserved	conserved within species	AIL15489.1	WP_001350318.1	AIL15489.1	outer membrane transport family protein	nodrug	nodrug	MS346R	25922S	Ecoli_25922	-2.547166808	22.9302743	-55.31513464	3.73E-07	4.50E-05	7.933138747	1	E. coli	E. coli MS346R
WP_001350318.1	3	conserved	conserved within species	AIL15489.1	WP_001350318.1	AIL15489.1	outer membrane transport family protein	nodrug	nodrug	MS511R	25922S	Ecoli_25922	-1.821402219	23.29315659	-47.43713168	1.93E-09	1.52E-07	12.79511729	1	E. coli	E. coli MS511R
WP_001350318.1	3	conserved	conserved within species	AIL15489.1	WP_001350318.1	AIL15489.1	outer membrane transport family protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.474852262	23.46643157	-46.87202644	7.70E-06	0.000581485	5.085999925	1	E. coli	E. coli MS529R
UlaG	2	conserved	conserved within species	AIL17654.1	WP_001350385.1	AIL17654.1	putative L-ascorbate-6-phosphate lactonase ulaG	nodrug	nodrug	MS346R	25922S	Ecoli_25922	2.283593566	19.71093552	43.13384674	1.06E-06	5.40E-05	6.866005389	1	E. coli	E. coli MS346R
UlaG	2	conserved	conserved within species	AIL17654.1	WP_001350385.1	AIL17654.1	putative L-ascorbate-6-phosphate lactonase ulaG	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.277754116	19.20801579	21.6055278	2.97E-07	6.20E-06	7.318695069	1	E. coli	E. coli MS511R
WP_001350408.1	3	conserved	conserved within species	AIL17374.1	WP_001350408.1	AIL17374.1	binding--dependent transport system inner membrane component family protein	nodrug	nodrug	MS346R	25922S	Ecoli_25922	-1.910648349	18.68286074	-44.26301621	9.48E-07	5.17E-05	6.980846349	1	E. coli	E. coli MS346R
WP_001350408.1	3	conserved	conserved within species	AIL17374.1	WP_001350408.1	AIL17374.1	binding--dependent transport system inner membrane component family protein	nodrug	nodrug	MS511R	25922S	Ecoli_25922	-1.936753684	18.66980807	-51.00912421	1.21E-09	1.34E-07	13.27121119	1	E. coli	E. coli MS511R
WP_001350408.1	3	conserved	conserved within species	AIL17374.1	WP_001350408.1	AIL17374.1	binding--dependent transport system inner membrane component family protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-2.083478358	18.59644573	-56.59708189	4.10E-06	0.000508986	5.733198728	1	E. coli	E. coli MS529R
TnaA	1	strain-specific	strain-specific	AIL17230.1	WP_001443186.1	AIL17230.1	tryptophanase	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.064373105	25.90988375	26.8586077	7.42E-08	2.21E-06	8.870479673	1	E. coli	E. coli MS511R
WP_001443207.1	1	strain-specific	strain-specific	AIL17177.1	WP_001443207.1	AIL17177.1	hypothetical protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	1.447442147	16.26465848	30.75738764	3.15E-05	0.000831556	3.492127385	1	E. coli	E. coli MS529R
WP_016265898.1	1	strain-specific	strain-specific	AIL17204.1	WP_016265898.1	AIL17204.1	"anaerobic dimethyl sulfoxide reductase, A subunit, DmsA/YnfE family protein"	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.206995334	20.02048896	-34.02748097	2.25E-05	0.00077177	3.888764212	1	E. coli	E. coli MS529R
XylB_1	1	strain-specific	strain-specific	MS02-S_01407	XylB_1	MS02-S_01407	Aryl-alcohol dehydrogenase	nodrug	nodrug	MS366R	MS02S	Kpneumoniae_MS02	2.042620751	18.30985606	52.27851984	4.06E-08	1.47E-05	9.927641718	1	K. pneumoniae	K. pneumoniae MS366R
YbdG_2	1	strain-specific	strain-specific	PRZ_00338	YbdG_2	PRZ_00338	Miniconductance mechanosensitive channel YbdG	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	-1.169148021	22.53433161	-27.27259213	4.84E-13	5.65E-12	19.966588	1	K. pneumoniae	K. pneumoniae MS493R
YbjP	6	conserved	conserved within species	MS02-S_03990	YbjP	MS02-S_03990	putative lipoprotein YbjP	nodrug	nodrug	MS366R	MS02S	Kpneumoniae_MS02	2.413577023	25.09654707	42.32323384	1.18E-07	2.40E-05	8.914922378	1	K. pneumoniae	K. pneumoniae MS366R
YbjP	6	conserved	conserved within species	MS25-S_02299	YbjP	MS25-S_02299	putative lipoprotein YbjP	nodrug	nodrug	MS386R	MS25S	Kpneumoniae_MS25S	1.519993437	24.61934152	29.28842025	4.43E-08	1.70E-05	9.665237464	1	K. pneumoniae	K. pneumoniae MS386R
YbjP	6	conserved	conserved within species	PBBIODIN_03665	YbjP	PBBIODIN_03665	putative lipoprotein YbjP	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	2.022712993	24.78191169	51.28519221	1.29E-08	1.03E-06	11.02539304	1	K. pneumoniae	K. pneumoniae MS299R
YbjP	6	conserved	conserved within species	PBBIODIN_03665	YbjP	PBBIODIN_03665	putative lipoprotein YbjP	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	1.363773029	24.45244171	22.54451289	1.25E-05	8.74E-05	3.715962406	1	K. pneumoniae	K. pneumoniae MS274R
YbjP	6	conserved	conserved within species	PBBIODIN_03665	YbjP	PBBIODIN_03665	putative lipoprotein YbjP	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	2.336657794	24.93888409	77.38503416	1.09E-10	1.36E-08	15.69128759	1	K. pneumoniae	K. pneumoniae MS311R
YbjP	6	conserved	conserved within species	PRZ_00701	YbjP	PRZ_00701	putative lipoprotein YbjP	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	1.083914262	22.9097931	24.49763218	7.41E-06	9.34E-05	4.433673356	1	K. pneumoniae	K. pneumoniae MS530R
YcaC_2	1	strain-specific	strain-specific	2778_01699	YcaC_2	2778_01699	putative hydrolase YcaC	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	1.960089905	25.73496472	48.97848591	1.74E-23	3.36E-21	44.00155846	1	A. baumannii	A. baumannii MS72R
YchF	2	conserved	conserved within species	PRZ_02031	YchF	PRZ_02031	Ribosome-binding ATPase YchF	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	1.365835114	24.63727566	22.7314056	1.03E-05	0.000112157	4.046775453	1	K. pneumoniae	K. pneumoniae MS530R
YchF	2	conserved	conserved within species	PRZ_02031	YchF	PRZ_02031	Ribosome-binding ATPase YchF	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	1.443223355	24.67596978	28.3458444	2.93E-13	3.69E-12	20.50080083	1	K. pneumoniae	K. pneumoniae MS493R
YciE_2	4	conserved	conserved within species	MS02-S_03816	YciE_2	MS02-S_03816	Protein YciE	Nx	nodrug	MS02S	MS02S	Kpneumoniae_MS02	1.055377437	22.96351897	26.17435598	1.37E-05	0.005260242	4.29166127	1	K. pneumoniae	K. pneumoniae MS02S
YciE_2	4	conserved	conserved within species	PBBIODIN_04291	YciE_2	PBBIODIN_04291	Protein YciE	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-2.84877609	21.44720743	-47.54280567	1.96E-08	1.08E-06	10.58495249	1	K. pneumoniae	K. pneumoniae MS299R
YciE_2	4	conserved	conserved within species	PBBIODIN_04291	YciE_2	PBBIODIN_04291	Protein YciE	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	-2.909082288	21.41705434	-73.16193295	8.04E-08	8.26E-06	9.445307762	1	K. pneumoniae	K. pneumoniae MS274R
YciE_2	4	conserved	conserved within species	PBBIODIN_04291	YciE_2	PBBIODIN_04291	Protein YciE	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	-2.512822897	21.61518403	-65.06750535	3.28E-10	2.24E-08	14.55675895	1	K. pneumoniae	K. pneumoniae MS311R
YciF	3	conserved	conserved within species	PBBIODIN_04290	YciF	PBBIODIN_04290	Protein YciF	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-3.700597548	20.61814871	-75.24302327	1.56E-09	5.11E-07	13.11918524	1	K. pneumoniae	K. pneumoniae MS299R
YciF	3	conserved	conserved within species	PBBIODIN_04290	YciF	PBBIODIN_04290	Protein YciF	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	-3.665194643	20.63585017	-94.51354864	2.68E-08	7.57E-06	10.49040837	1	K. pneumoniae	K. pneumoniae MS274R
YciF	3	conserved	conserved within species	PBBIODIN_04290	YciF	PBBIODIN_04290	Protein YciF	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	-3.28888237	20.8240063	-113.1237543	9.81E-12	1.07E-08	17.98835856	1	K. pneumoniae	K. pneumoniae MS311R
YcjX	3	conserved	conserved within species	PBBIODIN_04501	YcjX	PBBIODIN_04501	putative protein YcjX	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-1.313678921	18.83080547	-21.1219382	1.70E-06	1.44E-05	5.595525301	1	K. pneumoniae	K. pneumoniae MS299R
YcjX	3	conserved	conserved within species	PBBIODIN_04501	YcjX	PBBIODIN_04501	putative protein YcjX	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	-1.516579157	18.72935535	-39.82576896	1.10E-06	2.10E-05	6.599561672	1	K. pneumoniae	K. pneumoniae MS274R
YcjX	3	conserved	conserved within species	PBBIODIN_04501	YcjX	PBBIODIN_04501	putative protein YcjX	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	-1.336822089	18.81923389	-42.89102924	4.60E-09	8.52E-08	11.6979499	1	K. pneumoniae	K. pneumoniae MS311R
YdcS	3	conserved	conserved within species	PBBIODIN_00217	YdcS	PBBIODIN_00217	Spermidine-binding periplasmic protein SpuE	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-2.258309782	21.53972646	-52.98938383	1.08E-08	9.91E-07	11.21316635	1	K. pneumoniae	K. pneumoniae MS299R
