Label,Area,Perimeter,Circularity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Centroid.X,Centroid.Y,Ellipse.Center.X,Ellipse.Center.Y,Ellipse.Radius1,Ellipse.Radius2,Ellipse.Orientation,Ellipse.Elong,ConvexArea,Convexity,MaxFeretDiam,MaxFeretDiamAngle,OBox.Center.X,OBox.Center.Y,OBox.Length,OBox.Width,OBox.Orientation,GeodesicDiameter,Tortuosity,InscrDisc.Center.X,InscrDisc.Center.Y,InscrDisc.Radius,AverageThickness,GeodesicElongation,Mask_Path
210,1886,563.716,0.075,7,497,1496,896,933,1032.770,910.702,1032.770,910.702,881.810,14.081,-0.133,62.624,32098,0.059,999.288,1.376,996.529,914.532,999.008,35.006,179.880,Infinity,Infinity,1491,901,5,6.756,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
211,1745,525.968,0.079,9,458,1401,900,937,825.410,913.483,825.410,913.483,533.955,14.987,0.065,35.628,29918,0.058,943.191,1.154,929.498,916.631,942.885,36.036,179.651,Infinity,Infinity,922,920,6,6.827,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
212,1793,508.824,0.087,8,482,1520,903,934,1010.148,917.334,1010.148,917.334,816.286,13.640,-0.108,59.847,29452,0.061,1038.193,1.104,1001.012,918.188,1037.985,29.256,179.840,Infinity,Infinity,1407,919,9,7.575,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
213,1704,469.331,0.097,7,451,1551,906,934,966.276,917.925,966.276,917.925,906.319,10.906,0.104,83.101,27459,0.062,1100.089,0.729,1001.000,920.000,1100.000,28.000,0.000,Infinity,Infinity,1542,916,8,7.441,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
214,2119,630.199,0.067,7,503,1569,910,954,922.183,924.941,922.183,924.941,769.293,16.979,-0.119,45.309,36585,0.058,1066.012,179.731,1036.000,932.000,1066.000,44.000,0.000,Infinity,Infinity,1327,916,5,6.500,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
215,1669,522.922,0.077,8,551,1491,916,953,1215.882,930.075,1215.882,930.075,633.720,15.152,0.510,41.824,27497,0.061,940.009,0.244,1021.000,934.500,940.000,37.000,0.000,Infinity,Infinity,1467,930,6,6.665,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
216,2307,610.357,0.078,7,546,1570,920,954,1006.118,933.569,1006.118,933.569,774.273,13.520,0.158,57.267,32698,0.071,1024.096,179.217,1057.989,936.786,1023.999,33.023,0.082,Infinity,Infinity,679,927,6,7.512,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
217,1773,527.864,0.080,8,498,1521,925,962,1169.624,938.736,1169.624,938.736,780.770,13.517,0.224,57.763,28353,0.063,1023.004,179.832,1009.512,943.939,1023.003,36.905,179.942,Infinity,Infinity,515,937,6,6.755,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
218,1678,463.317,0.098,5,522,1552,928,962,1321.540,941.939,1321.540,941.939,633.429,14.990,0.201,42.257,26614,0.063,1030.354,1.502,1037.005,946.171,1029.939,33.374,179.831,Infinity,Infinity,1541,936,8,6.977,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
219,2265,624.225,0.073,7,522,1522,933,967,1037.232,947.809,1037.232,947.809,826.202,11.907,0.096,69.387,28581,0.079,1000.060,179.370,1021.956,945.951,999.889,33.625,0.510,Infinity,Infinity,882,945,6,7.010,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
220,1741,507.388,0.085,7,551,1536,940,977,1274.085,955.601,1274.085,955.601,670.380,13.991,0.384,47.916,25199,0.069,985.032,179.535,1043.544,959.873,985.020,36.680,179.820,Infinity,Infinity,1424,964,7,6.751,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
221,1992,484.674,0.107,5,1328,1539,947,987,1427.294,963.149,1427.294,963.149,132.319,15.154,0.250,8.731,6368,0.313,211.533,175.934,1433.444,967.275,210.964,39.860,0.363,Infinity,Infinity,1479,959,8,8.311,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
222,1758,510.815,0.085,7,1318,1554,955,991,1445.850,972.622,1445.850,972.622,147.199,14.694,-0.847,10.018,7270,0.242,236.415,176.605,1435.965,973.469,236.101,35.353,179.559,Infinity,Infinity,1548,973,6,6.828,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
223,1911,517.154,0.090,6,1329,1542,964,1006,1438.063,981.014,1438.063,981.014,141.699,17.173,0.405,8.251,7682,0.249,213.600,175.704,1435.621,984.634,213.256,39.103,178.958,Infinity,Infinity,1489,974,9,6.706,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
224,1827,394.478,0.148,4,1321,1565,973,1013,1423.669,988.609,1423.669,988.609,166.832,15.067,-0.262,11.072,7972,0.229,244.248,177.419,1442.504,990.064,244.234,37.986,178.034,Infinity,Infinity,1388,984,11,9.296,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
225,1887,488.617,0.099,5,1344,1557,987,1022,1455.165,1001.187,1455.165,1001.187,130.141,14.601,-0.290,8.913,6814,0.277,213.284,2.956,1450.441,1004.326,213.002,34.367,179.723,Infinity,Infinity,1482,997,9,7.545,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
226,1452,360.118,0.141,4,1352,1563,996,1025,1440.260,1007.154,1440.260,1007.154,136.223,11.167,-0.384,12.199,5109,0.284,211.038,178.914,1457.405,1008.453,211.031,28.026,178.466,Infinity,Infinity,1401,1004,9,7.992,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
227,2207,479.883,0.120,5,1325,1598,1003,1037,1458.068,1016.702,1458.068,1016.702,166.251,11.509,-2.187,14.445,6913,0.319,273.967,175.184,1461.493,1019.878,273.249,32.742,179.334,Infinity,Infinity,1382,1017,10,9.329,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
228,1591,443.492,0.102,6,1314,1606,1012,1038,1475.854,1023.685,1475.854,1023.685,172.231,10.600,0.276,16.248,7162,0.222,292.043,0.981,1460.000,1025.000,292.000,26.000,0.000,Infinity,Infinity,1464,1024,8,7.671,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
229,2246,561.035,0.090,5,1333,1590,1020,1050,1453.744,1032.749,1453.744,1032.749,150.332,11.063,-1.266,13.589,5725,0.392,257.031,0.892,1461.500,1035.000,257.000,30.000,0.000,Infinity,Infinity,1418,1034,9,7.782,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
230,1860,460.366,0.110,5,1321,1601,1028,1072,1499.001,1043.781,1499.001,1043.781,175.204,18.124,-0.072,9.667,9361,0.199,280.114,1.637,1461.253,1050.165,279.924,41.772,178.854,Infinity,Infinity,1591,1041,9,7.870,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
231,1951,538.876,0.084,6,1315,1581,1036,1069,1474.940,1047.278,1474.940,1047.278,147.476,13.109,0.936,11.250,6258,0.312,266.068,1.292,1448.000,1052.500,266.000,33.000,0.000,Infinity,Infinity,1464,1045,8,6.970,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
232,1602,455.867,0.097,6,1343,1562,1044,1069,1468.195,1055.970,1468.195,1055.970,127.272,9.663,0.702,13.171,4431,0.362,219.037,1.046,1452.450,1055.837,219.033,24.673,0.744,Infinity,Infinity,1493,1052,8,7.333,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
233,1776,535.202,0.078,7,1309,1579,1050,1086,1422.594,1064.651,1422.594,1064.651,147.499,13.782,0.068,10.702,7639,0.232,270.978,175.131,1443.981,1068.000,269.895,35.999,0.431,Infinity,Infinity,1341,1056,5,6.403,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
234,1606,424.514,0.112,6,1328,1557,1057,1093,1442.795,1072.215,1442.795,1072.215,161.298,13.660,1.592,11.808,6587,0.244,230.152,5.735,1442.626,1072.505,229.764,31.594,2.408,Infinity,Infinity,1543,1071,9,7.372,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
235,2007,586.953,0.073,7,1323,1603,1061,1097,1471.250,1076.923,1471.250,1076.923,175.956,14.386,-1.742,12.231,8564,0.234,280.114,178.363,1463.149,1080.582,280.085,35.504,179.193,Infinity,Infinity,1587,1067,6,6.810,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
236,2083,581.685,0.077,7,1307,1582,1069,1116,1464.481,1086.062,1464.481,1086.062,159.380,17.868,1.304,8.920,9455,0.220,275.726,175.840,1444.340,1091.244,274.715,45.632,1.112,Infinity,Infinity,1500,1080,8,7.000,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
237,1641,465.174,0.095,6,1322,1495,1075,1123,1408.658,1093.431,1408.658,1093.431,108.553,17.524,1.439,6.195,6139,0.267,173.566,4.627,1408.767,1100.219,172.993,47.384,178.506,Infinity,Infinity,1447,1093,8,7.013,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
238,1669,439.105,0.109,5,1315,1557,1088,1128,1448.667,1100.206,1448.667,1100.206,140.994,16.794,-1.066,8.396,7028,0.237,242.033,0.947,1436.000,1108.000,242.000,40.000,0.000,Infinity,Infinity,1463,1101,8,7.663,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
239,1899,452.552,0.117,4,1356,1577,1094,1128,1468.178,1107.012,1468.178,1107.012,134.097,14.947,0.686,8.971,6347,0.299,221.081,1.555,1466.598,1111.038,221.017,33.226,179.552,Infinity,Infinity,1479,1107,9,8.366,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
240,1460,470.727,0.083,7,1308,1562,1100,1132,1439.848,1112.766,1439.848,1112.766,179.207,12.940,-0.927,13.849,7659,0.191,254.568,176.171,1435.001,1115.735,254.076,31.571,179.736,Infinity,Infinity,1313,1112,6,6.101,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
241,1959,527.785,0.088,5,1317,1544,1109,1140,1410.587,1122.059,1410.587,1122.059,136.933,14.031,-1.248,9.759,5756,0.340,227.317,176.974,1430.500,1124.500,227.000,31.000,0.000,Infinity,Infinity,1342,1118,8,6.880,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
242,1546,428.878,0.106,5,1349,1550,1116,1156,1453.777,1130.005,1453.777,1130.005,111.911,15.909,-1.250,7.034,5588,0.277,201.487,176.016,1449.500,1136.000,201.000,40.000,0.000,Infinity,Infinity,1450,1128,9,7.325,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
243,1788,458.240,0.107,4,1303,1565,1122,1159,1458.769,1136.767,1458.769,1136.767,173.071,14.888,-0.329,11.625,7672,0.233,262.093,178.470,1434.179,1141.242,262.084,36.939,178.946,Infinity,Infinity,1312,1134,9,7.182,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
244,1824,471.513,0.103,6,1330,1536,1129,1170,1412.823,1146.703,1412.823,1146.703,139.735,16.057,0.281,8.703,7032,0.259,206.119,1.946,1432.822,1151.314,206.106,40.808,1.302,Infinity,Infinity,1405,1146,9,7.601,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
245,1921,493.616,0.099,6,1297,1497,1137,1183,1399.284,1154.702,1399.284,1154.702,126.087,18.957,-1.155,6.651,7853,0.245,203.767,168.966,1396.755,1157.145,201.573,42.903,177.380,Infinity,Infinity,1380,1146,8,7.467,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
246,1761,520.470,0.082,7,1308,1510,1147,1182,1405.680,1163.224,1405.680,1163.224,127.091,14.306,1.482,8.883,6213,0.283,202.714,175.189,1409.000,1164.500,202.000,35.000,0.000,Infinity,Infinity,1316,1158,8,6.701,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
247,1851,515.567,0.088,7,1284,1524,1155,1199,1409.898,1172.270,1409.898,1172.270,153.423,17.534,-0.385,8.750,9562,0.194,242.258,172.171,1403.953,1175.892,240.410,43.162,179.253,Infinity,Infinity,1417,1166,8,7.032,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
248,1865,442.611,0.120,4,1308,1505,1163,1208,1374.975,1181.964,1374.975,1181.964,112.874,18.144,1.777,6.221,7513,0.248,197.821,174.779,1406.516,1185.081,197.243,44.289,179.157,Infinity,Infinity,1337,1177,10,8.348,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
249,1811,419.992,0.129,4,1299,1490,1173,1218,1422.893,1189.046,1422.893,1189.046,102.332,16.578,0.137,6.173,6273,0.289,191.512,175.808,1394.539,1195.859,191.077,44.723,179.671,Infinity,Infinity,1478,1186,9,8.453,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
250,1916,557.052,0.078,7,1267,1496,1181,1216,1355.689,1197.168,1355.689,1197.168,131.563,14.833,-0.686,8.869,7177,0.267,231.089,172.291,1381.520,1198.281,229.341,34.503,179.341,Infinity,Infinity,1340,1199,7,6.772,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
251,1914,495.186,0.098,6,1273,1516,1192,1224,1406.218,1206.222,1406.218,1206.222,146.949,13.547,-1.880,10.847,6926,0.276,244.387,173.893,1394.501,1208.138,243.222,31.374,179.488,Infinity,Infinity,1447,1199,8,7.981,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
252,2066,543.184,0.088,7,1262,1493,1200,1245,1379.647,1217.412,1379.647,1217.412,142.271,15.776,-3.120,9.018,7291,0.283,231.625,175.791,1378.165,1220.072,231.623,36.828,176.028,Infinity,Infinity,1416,1213,8,7.706,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
253,1642,389.766,0.136,3,1279,1486,1214,1240,1392.610,1224.216,1392.610,1224.216,135.586,10.000,0.830,13.558,4059,0.405,207.010,0.554,1382.500,1227.000,207.000,26.000,0.000,Infinity,Infinity,1460,1228,10,8.139,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
254,1516,352.208,0.154,2,1276,1451,1224,1246,1377.495,1234.438,1377.495,1234.438,107.405,8.404,1.185,12.781,3275,0.463,175.285,3.270,1363.463,1235.024,175.058,21.030,0.349,Infinity,Infinity,1440,1234,9,7.855,Infinity,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
255,2334,317.809,0.290,-5,1273,1382,1230,1263,1329.362,1247.719,1329.362,1247.719,53.802,15.125,-1.780,3.557,2720,0.858,109.165,176.849,1327.500,1246.500,109.000,33.000,0.000,110.414,1.011,1299,1247,11,10.325,5.019,./nx1.8016_XY2.ome0012_cp_masks_filtered.tif
1,2015,545.770,0.085,7,14,445,1,45,261.662,18.508,261.662,18.508,251.998,15.526,0.700,16.231,15202,0.133,432.261,4.378,229.633,17.713,431.752,42.842,1.595,Infinity,Infinity,222,14,9,7.189,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
2,1744,534.489,0.077,8,60,395,17,51,241.411,30.608,241.411,30.608,220.131,13.128,0.478,16.768,9553,0.183,335.483,3.076,227.517,34.344,334.966,33.700,179.813,Infinity,Infinity,69,24,6,6.443,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
3,1873,491.069,0.098,5,20,437,24,63,232.952,41.040,232.952,41.040,291.823,15.366,1.071,18.991,13345,0.140,417.346,2.335,228.497,44.062,416.907,38.778,179.628,Infinity,Infinity,29,37,9,7.010,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
4,1990,498.883,0.100,7,120,568,37,80,344.392,55.237,344.392,55.237,217.299,18.339,-0.058,11.849,14341,0.139,448.492,177.316,343.925,58.071,447.848,42.580,0.570,Infinity,Infinity,243,47,8,8.457,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
5,1812,537.686,0.079,9,31,612,53,88,276.224,67.925,276.224,67.925,309.573,14.651,0.197,21.130,15562,0.116,581.031,179.408,321.476,70.771,581.001,34.881,0.134,Infinity,Infinity,603,63,6,6.898,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
6,1961,502.160,0.098,4,26,440,62,107,264.639,78.383,264.639,78.383,283.915,18.281,1.297,15.531,15138,0.130,414.272,177.925,233.013,84.791,414.043,44.635,179.827,Infinity,Infinity,391,74,9,7.464,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
7,1754,413.844,0.129,5,35,287,73,110,205.366,89.933,205.366,89.933,155.014,13.265,1.073,11.686,7544,0.233,252.198,177.728,161.121,86.147,251.516,36.388,2.936,Infinity,Infinity,258,87,11,8.326,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
8,1492,422.118,0.105,6,42,316,90,117,172.972,102.632,172.972,102.632,179.818,9.206,-0.458,19.534,5707,0.261,274.221,2.299,179.038,103.733,273.946,24.594,179.331,Infinity,Infinity,302,99,8,7.029,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
9,1797,528.111,0.081,7,17,546,98,124,212.737,108.521,212.737,108.521,296.878,8.691,0.674,34.160,10636,0.169,529.015,0.433,281.412,109.512,529.006,22.147,0.774,Infinity,Infinity,212,106,7,6.520,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
10,1944,577.068,0.073,7,78,416,104,141,227.364,119.622,227.364,119.622,192.010,15.262,-1.263,12.581,10204,0.191,338.024,179.322,247.056,122.695,338.016,36.046,179.702,Infinity,Infinity,184,110,5,6.487,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
11,2361,644.352,0.071,7,75,641,110,152,269.682,125.798,269.682,125.798,347.709,17.181,-0.854,20.238,19957,0.118,566.043,179.291,358.145,129.537,566.042,40.070,179.406,Infinity,Infinity,440,118,6,6.968,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
12,1806,542.438,0.077,8,59,458,114,155,184.642,129.158,184.642,129.158,198.869,15.570,-0.573,12.773,12751,0.142,399.011,0.431,258.691,132.056,398.980,40.012,178.854,Infinity,Infinity,150,125,8,6.470,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
13,2200,579.519,0.082,8,13,687,120,153,381.670,134.185,381.670,134.185,358.105,14.423,0.235,24.828,19850,0.111,674.214,178.555,350.000,136.500,674.000,33.000,0.000,Infinity,Infinity,296,130,9,7.656,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
14,1683,495.226,0.086,7,35,392,125,165,241.978,139.667,241.978,139.667,211.921,14.977,-0.239,14.150,10118,0.166,357.315,177.594,213.431,144.205,356.840,38.664,0.694,Infinity,Infinity,180,136,7,6.646,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
15,1889,495.147,0.097,7,18,435,132,169,226.031,148.571,226.031,148.571,237.293,16.076,-0.881,14.760,12238,0.154,417.235,178.077,226.643,151.282,417.166,33.473,179.119,Infinity,Infinity,164,148,9,7.911,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
16,1883,516.448,0.089,7,59,502,139,174,252.294,151.570,252.294,151.570,292.539,13.422,-0.251,21.795,12532,0.150,443.072,178.965,280.500,156.500,443.000,35.000,0.000,Infinity,Infinity,216,151,7,7.277,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
17,2139,577.298,0.081,8,173,704,141,190,400.355,158.930,400.355,158.930,356.574,18.597,1.281,19.173,20430,0.105,531.076,179.029,438.282,164.201,531.046,45.296,0.746,Infinity,Infinity,204,161,8,7.404,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
18,2233,607.160,0.076,8,19,569,146,177,236.803,160.109,236.803,160.109,361.877,13.034,-0.185,27.763,15684,0.142,550.263,178.230,294.008,161.596,550.032,30.152,179.889,Infinity,Infinity,57,155,7,7.234,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
19,1788,564.334,0.071,10,0,679,153,183,329.793,165.225,329.793,165.225,434.905,13.333,0.026,32.620,18887,0.095,679.213,178.566,339.500,168.000,679.000,30.000,0.000,Infinity,Infinity,671,161,6,6.497,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
20,1825,563.375,0.072,9,34,495,157,192,227.959,170.359,227.959,170.359,285.588,12.760,-1.007,22.382,12997,0.140,461.069,179.006,264.532,174.757,461.019,34.373,179.856,Infinity,Infinity,97,170,6,6.418,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
21,2103,631.388,0.066,9,4,658,162,197,377.440,174.704,377.440,174.704,407.498,13.618,0.128,29.923,19598,0.107,654.248,178.423,330.990,177.766,653.907,33.863,0.460,Infinity,Infinity,635,177,6,6.540,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
22,1800,471.036,0.102,7,78,630,165,205,292.129,179.481,292.129,179.481,370.609,14.837,-0.272,24.979,16793,0.107,552.023,179.481,353.974,185.398,552.003,39.939,0.120,Infinity,Infinity,145,179,9,7.618,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
23,1816,540.851,0.078,7,4,390,169,204,168.351,182.699,168.351,182.699,270.217,12.292,-0.846,21.982,10633,0.171,386.105,178.664,196.976,186.728,386.049,33.448,179.643,Infinity,Infinity,363,174,5,6.600,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
24,1880,482.873,0.101,6,22,605,175,212,311.951,187.891,311.951,187.891,344.265,12.189,-1.165,28.243,14889,0.126,583.991,176.662,313.320,187.928,583.751,31.283,178.303,Infinity,Infinity,438,185,9,7.549,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
25,2150,614.974,0.071,7,46,615,182,216,272.288,195.920,272.288,195.920,390.062,13.440,-0.637,29.022,15743,0.137,569.594,177.384,330.500,199.000,569.000,34.000,0.000,Infinity,Infinity,116,193,8,6.495,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
26,1892,510.513,0.091,7,33,508,186,215,312.645,197.707,312.645,197.707,320.492,12.295,0.114,26.066,12573,0.150,475.380,177.709,270.498,199.332,474.911,28.895,0.332,Infinity,Infinity,227,194,8,7.619,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
27,1917,565.501,0.075,8,0,689,189,223,282.553,203.032,282.553,203.032,437.885,12.329,-0.709,35.517,18397,0.104,689.290,178.337,344.500,206.000,689.000,34.000,0.000,Infinity,Infinity,681,194,5,6.532,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
28,2106,617.656,0.069,8,63,562,196,238,274.954,213.820,274.954,213.820,374.929,16.097,-0.695,23.292,18322,0.115,499.049,0.804,312.631,214.160,499.047,39.960,179.021,Infinity,Infinity,515,211,6,6.583,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
29,2299,648.033,0.069,9,84,698,203,237,437.120,216.135,437.120,216.135,412.081,12.869,-0.665,32.022,18218,0.126,614.007,0.280,391.081,217.274,613.944,33.770,179.314,Infinity,Infinity,680,209,6,7.186,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
30,1922,515.837,0.091,6,16,477,207,238,194.144,221.058,194.144,221.058,315.690,12.752,0.166,24.756,12369,0.155,461.039,179.254,246.522,222.674,461.012,30.326,179.869,Infinity,Infinity,34,216,8,7.552,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
31,2184,584.327,0.080,8,12,708,213,255,343.172,230.804,343.172,230.804,498.622,14.752,0.662,33.801,22380,0.098,696.317,1.728,360.012,228.989,696.297,37.352,1.296,Infinity,Infinity,475,227,8,7.733,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
32,1942,486.895,0.103,6,48,537,223,258,271.400,236.205,271.400,236.205,371.721,12.178,-0.527,30.524,13942,0.139,489.016,179.531,292.635,238.492,489.011,33.242,179.261,Infinity,Infinity,64,238,9,8.027,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
33,1783,487.221,0.094,6,73,761,230,262,401.899,242.457,401.899,242.457,458.113,10.770,0.369,42.538,17428,0.102,688.352,1.832,417.025,242.295,688.251,29.348,0.853,Infinity,Infinity,551,240,9,7.179,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
34,2176,633.340,0.068,7,86,703,237,278,367.393,249.806,367.393,249.806,459.072,15.432,0.161,29.748,21725,0.100,617.066,0.836,394.355,252.994,617.064,39.915,0.981,Infinity,Infinity,172,246,6,6.544,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
35,1841,492.679,0.095,7,101,644,241,271,400.847,253.601,400.847,253.601,409.762,10.858,0.315,37.739,13507,0.136,543.156,1.371,372.541,253.695,543.132,27.989,0.837,Infinity,Infinity,191,250,8,7.688,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
36,1726,461.326,0.102,6,74,587,249,277,351.388,259.674,351.388,259.674,414.814,9.916,-0.292,41.834,12259,0.141,513.016,0.447,330.531,263.004,513.000,26.054,179.761,Infinity,Infinity,549,258,8,7.564,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
37,1979,591.166,0.071,8,67,795,255,292,426.234,269.533,426.234,269.533,471.233,15.066,0.226,31.277,24287,0.081,728.099,0.944,430.952,272.250,728.057,35.383,0.333,Infinity,Infinity,479,269,6,6.658,Infinity,./nx1.8016_XY2.ome0014_cp_masks_filtered.tif
